record_id,industry_sector,age_group,experience_level,shift_type,weekly_hours,ppe_compliance,education_level,season,employment_type,safety_training_hrs,site_hazard_score,equipment_age_yrs,prev_incidents_3yr,near_misses_3yr,team_size,overtime_days_month,accident_probability,accident_occurred
W-09758,Chemical,46-55,7-15yr,Night,51,Full,Secondary,Winter,Agency,8,4.4,12,1,1,16,5,0.779,1
W-09759,Construction,18-25,7-15yr,Evening,36,Full,Degree,Autumn,Permanent,17,7.1,14,2,3,22,1,0.9283,1
W-09760,Mining,18-25,3-7yr,Day,44,None,Vocational,Spring,Temporary,14,4.3,16,2,3,29,2,0.97,1
W-09761,Chemical,36-45,3-7yr,Night,54,Partial,Secondary,Winter,Permanent,5,5.0,4,0,1,9,4,0.7621,1
W-09762,Construction,18-25,3-7yr,Rotating,61,Partial,Secondary,Winter,Permanent,23,4.9,13,2,3,7,3,0.97,1
W-09763,Chemical,26-35,3-7yr,Rotating,42,Full,Secondary,Autumn,Permanent,13,3.6,10,0,0,24,1,0.6193,0
W-09764,Chemical,46-55,15+yr,Evening,52,Full,Degree,Spring,Permanent,13,4.7,12,1,2,8,4,0.5344,0
W-09765,Transportation,26-35,3-7yr,Day,41,Full,Secondary,Winter,Agency,11,4.2,8,2,3,6,2,0.6267,1
W-09766,Construction,36-45,<1yr,Day,45,Partial,Degree,Autumn,Permanent,3,5.7,7,1,1,12,0,0.97,0
W-09767,Agriculture,26-35,1-3yr,Day,42,Partial,Secondary,Summer,Permanent,3,4.7,3,1,1,16,2,0.8298,1
W-09768,Transportation,18-25,<1yr,Night,65,Full,Vocational,Winter,Temporary,20,2.7,6,1,2,6,4,0.93,1
W-09769,Chemical,36-45,3-7yr,Evening,51,Full,Vocational,Spring,Permanent,12,4.5,8,0,1,11,5,0.524,0
W-09770,Construction,46-55,3-7yr,Evening,52,Partial,Secondary,Spring,Permanent,3,3.9,8,0,1,7,4,0.7956,0
W-09771,Transportation,26-35,<1yr,Night,44,None,Primary,Autumn,Contractor,4,4.2,12,1,2,18,1,0.97,1
W-09772,Manufacturing,36-45,7-15yr,Day,50,Full,Secondary,Summer,Permanent,6,3.1,1,0,0,2,0,0.2775,1
W-09773,Construction,46-55,3-7yr,Rotating,39,Partial,Vocational,Summer,Agency,8,5.2,7,0,0,14,0,0.8447,0
W-09774,Manufacturing,46-55,1-3yr,Day,25,Partial,Degree,Spring,Contractor,10,2.8,10,2,3,7,1,0.7276,1
W-09775,Transportation,26-35,1-3yr,Day,42,Full,Degree,Winter,Permanent,39,5.4,12,1,1,16,2,0.4099,0
W-09776,Manufacturing,46-55,3-7yr,Night,60,Full,Secondary,Summer,Agency,20,4.7,8,1,1,19,5,0.6945,1
W-09777,Mining,36-45,1-3yr,Rotating,45,Partial,Degree,Winter,Contractor,7,6.0,1,0,0,13,3,0.97,1
W-09778,Chemical,46-55,<1yr,Night,55,Partial,Secondary,Autumn,Permanent,9,4.7,3,1,1,19,7,0.97,1
W-09779,Manufacturing,36-45,<1yr,Night,71,Partial,Degree,Summer,Permanent,48,3.4,13,1,1,11,4,0.9168,1
W-09780,Agriculture,18-25,1-3yr,Rotating,48,Full,Vocational,Winter,Temporary,8,4.8,5,1,4,29,0,0.8819,1
W-09781,Manufacturing,36-45,<1yr,Evening,60,Full,Degree,Summer,Temporary,18,3.2,1,1,2,4,6,0.6582,1
W-09782,Manufacturing,36-45,<1yr,Night,33,Full,Vocational,Summer,Temporary,21,4.7,8,2,3,7,3,0.7696,1
W-09783,Agriculture,36-45,7-15yr,Day,41,Full,Vocational,Spring,Permanent,11,2.9,9,0,1,5,1,0.2678,1
W-09784,Chemical,46-55,1-3yr,Day,49,Full,Vocational,Autumn,Permanent,9,5.8,12,0,2,13,2,0.602,1
W-09785,Mining,46-55,3-7yr,Evening,44,Full,Vocational,Winter,Temporary,10,5.8,6,1,2,9,5,0.7661,1
W-09786,Transportation,26-35,1-3yr,Night,54,Partial,Degree,Autumn,Temporary,5,1.0,18,0,0,31,4,0.8046,1
W-09787,Construction,26-35,<1yr,Day,38,Full,Secondary,Autumn,Agency,9,7.7,6,0,2,18,4,0.842,0
W-09788,Construction,36-45,7-15yr,Day,62,Full,Degree,Winter,Temporary,11,4.4,6,0,0,5,5,0.6449,0
W-09789,Mining,36-45,<1yr,Rotating,61,Partial,Degree,Summer,Permanent,17,5.8,14,0,0,36,6,0.97,1
W-09790,Construction,55+,<1yr,Evening,51,Partial,Vocational,Winter,Permanent,10,4.6,9,0,0,6,12,0.9057,1
W-09791,Construction,36-45,3-7yr,Rotating,40,Full,Primary,Summer,Permanent,22,3.4,2,0,0,14,0,0.5048,1
W-09792,Mining,26-35,<1yr,Rotating,49,None,Secondary,Autumn,Permanent,32,5.2,2,2,3,5,3,0.97,1
W-09793,Construction,36-45,3-7yr,Evening,54,Full,Degree,Spring,Permanent,9,3.9,15,1,1,2,5,0.7341,1
W-09794,Construction,36-45,1-3yr,Day,41,Full,Vocational,Autumn,Temporary,10,6.6,13,2,3,23,0,0.8263,1
W-09795,Mining,36-45,1-3yr,Day,58,Full,Degree,Summer,Agency,10,4.1,16,0,0,50,3,0.7356,1
W-09796,Mining,36-45,<1yr,Day,49,Partial,Secondary,Spring,Temporary,13,5.8,24,1,1,5,2,0.97,1
W-09797,Chemical,18-25,15+yr,Evening,44,Partial,Degree,Spring,Permanent,6,5.1,6,2,3,12,2,0.8691,1
W-09798,Agriculture,18-25,3-7yr,Day,53,Partial,Degree,Autumn,Agency,3,2.3,21,3,6,12,4,0.97,1
W-09799,Manufacturing,26-35,3-7yr,Night,43,Full,Degree,Autumn,Contractor,17,3.6,4,0,0,7,6,0.5438,0
W-09800,Chemical,26-35,7-15yr,Night,47,Partial,Secondary,Autumn,Permanent,28,3.2,5,0,1,21,3,0.6768,1
W-09801,Transportation,18-25,7-15yr,Day,41,Full,Vocational,Summer,Temporary,10,1.9,3,2,3,6,2,0.4985,1
W-09802,Construction,46-55,3-7yr,Night,37,None,Secondary,Winter,Permanent,10,4.1,6,1,2,16,0,0.97,1
W-09803,Construction,26-35,7-15yr,Day,29,Full,Vocational,Spring,Permanent,12,6.5,4,1,1,4,0,0.6763,0
W-09804,Agriculture,46-55,3-7yr,Day,38,Full,Vocational,Spring,Permanent,32,4.7,3,1,2,13,2,0.4087,1
W-09805,Mining,18-25,3-7yr,Day,40,None,Secondary,Spring,Agency,6,3.8,14,4,7,10,3,0.97,1
W-09806,Transportation,18-25,7-15yr,Day,51,Full,Secondary,Spring,Agency,12,2.9,1,2,4,10,7,0.5834,1
W-09807,Agriculture,36-45,7-15yr,Night,47,Full,Vocational,Winter,Permanent,25,4.2,19,0,0,24,2,0.4154,0
W-09808,Agriculture,26-35,<1yr,Evening,51,Full,Secondary,Summer,Temporary,14,4.5,3,0,0,12,9,0.7446,0
W-09809,Chemical,55+,3-7yr,Evening,33,Partial,Vocational,Autumn,Permanent,13,6.2,8,0,0,2,0,0.6684,1
W-09810,Mining,18-25,7-15yr,Night,52,Full,Vocational,Winter,Contractor,20,7.6,5,1,2,16,7,0.97,1
W-09811,Construction,26-35,<1yr,Evening,34,Full,Vocational,Autumn,Contractor,38,5.4,15,2,3,46,1,0.97,0
W-09812,Transportation,55+,15+yr,Evening,42,Full,Secondary,Autumn,Permanent,6,6.0,3,0,0,9,1,0.2766,0
W-09813,Construction,26-35,3-7yr,Night,57,Full,Vocational,Summer,Permanent,13,3.9,21,0,0,7,7,0.7813,0
W-09814,Transportation,18-25,7-15yr,Evening,43,None,Primary,Autumn,Temporary,6,3.0,11,3,5,13,1,0.97,0
W-09815,Chemical,26-35,1-3yr,Night,41,None,Secondary,Autumn,Permanent,25,5.0,2,1,1,20,1,0.9473,1
W-09816,Agriculture,36-45,1-3yr,Night,59,None,Vocational,Summer,Contractor,0,2.2,1,2,3,17,5,0.97,1
W-09817,Mining,26-35,<1yr,Day,53,Full,Vocational,Autumn,Temporary,9,6.1,4,0,0,7,4,0.8945,1
W-09818,Manufacturing,36-45,1-3yr,Evening,57,Partial,Secondary,Winter,Contractor,32,1.9,15,0,1,46,7,0.6462,0
W-09819,Manufacturing,46-55,3-7yr,Night,40,Partial,Secondary,Winter,Permanent,7,5.4,3,0,0,4,2,0.6185,0
W-09820,Manufacturing,46-55,7-15yr,Night,35,Full,Primary,Summer,Permanent,19,1.1,13,1,1,12,1,0.4165,1
W-09821,Agriculture,18-25,3-7yr,Day,58,Partial,Secondary,Autumn,Agency,9,1.8,8,1,1,22,3,0.8033,1
W-09822,Transportation,18-25,1-3yr,Day,35,Partial,Vocational,Summer,Agency,27,2.8,2,2,3,14,2,0.7831,1
W-09823,Agriculture,26-35,<1yr,Day,45,Full,Degree,Autumn,Permanent,7,1.9,28,0,1,10,2,0.5581,0
W-09824,Construction,36-45,3-7yr,Day,45,None,Primary,Autumn,Contractor,0,2.7,4,2,3,6,2,0.97,1
W-09825,Manufacturing,26-35,3-7yr,Day,40,Partial,Secondary,Winter,Agency,7,3.7,3,1,1,16,0,0.6405,0
W-09826,Transportation,46-55,15+yr,Day,36,Partial,Secondary,Spring,Permanent,27,1.1,5,1,2,27,4,0.2783,0
W-09827,Manufacturing,36-45,7-15yr,Day,43,None,Degree,Spring,Agency,7,3.2,15,2,3,11,3,0.794,1
W-09828,Mining,18-25,7-15yr,Day,53,Full,Secondary,Autumn,Permanent,20,4.9,15,3,6,15,4,0.97,1
W-09829,Transportation,36-45,<1yr,Night,45,Partial,Primary,Autumn,Permanent,26,4.3,9,0,0,27,2,0.6014,1
W-09830,Agriculture,18-25,7-15yr,Day,36,Partial,Secondary,Autumn,Temporary,1,3.8,11,1,2,31,4,0.7907,1
W-09831,Manufacturing,26-35,1-3yr,Evening,46,Full,Vocational,Spring,Agency,17,3.6,4,0,0,31,0,0.5585,1
W-09832,Transportation,18-25,3-7yr,Evening,29,Full,Degree,Autumn,Temporary,8,2.4,19,1,2,5,2,0.6656,1
W-09833,Construction,18-25,3-7yr,Night,52,Partial,Secondary,Summer,Permanent,18,5.3,2,5,9,27,6,0.97,1
W-09834,Chemical,36-45,3-7yr,Day,50,None,Secondary,Spring,Permanent,13,4.7,3,2,3,12,2,0.9241,1
W-09835,Construction,36-45,<1yr,Day,42,None,Secondary,Winter,Permanent,0,3.4,3,1,2,22,3,0.97,1
W-09836,Construction,18-25,3-7yr,Rotating,55,Full,Secondary,Autumn,Temporary,40,3.5,1,2,4,53,5,0.9516,1
W-09837,Transportation,55+,<1yr,Night,49,Full,Degree,Winter,Temporary,12,1.7,32,0,1,9,2,0.7428,0
W-09838,Construction,26-35,<1yr,Evening,43,Partial,Vocational,Summer,Temporary,1,4.2,2,1,1,14,4,0.97,1
W-09839,Agriculture,18-25,7-15yr,Day,37,None,Secondary,Autumn,Permanent,0,3.1,4,3,5,6,1,0.97,1
W-09840,Transportation,18-25,15+yr,Day,53,Partial,Secondary,Winter,Contractor,28,2.2,5,3,5,15,3,0.7625,1
W-09841,Transportation,36-45,7-15yr,Day,42,Full,Degree,Summer,Agency,14,2.9,7,1,2,18,4,0.3415,0
W-09842,Chemical,55+,3-7yr,Day,43,Partial,Vocational,Winter,Permanent,13,4.5,5,0,0,4,0,0.6087,1
W-09843,Manufacturing,36-45,<1yr,Day,51,Full,Vocational,Summer,Contractor,13,3.7,3,0,0,6,7,0.4648,0
W-09844,Agriculture,55+,<1yr,Day,39,Partial,Vocational,Spring,Permanent,1,3.2,8,0,0,12,1,0.7721,1
W-09845,Construction,26-35,1-3yr,Day,39,Full,Vocational,Autumn,Temporary,18,4.6,12,0,2,14,1,0.692,0
W-09846,Manufacturing,26-35,15+yr,Night,50,Full,Secondary,Summer,Permanent,80,4.0,13,0,1,4,1,0.4327,1
W-09847,Transportation,36-45,3-7yr,Night,37,Partial,Secondary,Winter,Agency,8,4.4,5,0,1,12,0,0.5181,0
W-09848,Manufacturing,36-45,7-15yr,Day,48,Full,Degree,Winter,Agency,9,3.2,2,2,3,19,2,0.4783,1
W-09849,Mining,26-35,7-15yr,Rotating,48,Full,Secondary,Spring,Temporary,9,4.8,7,1,1,14,2,0.8224,1
W-09850,Mining,46-55,3-7yr,Night,36,Full,Vocational,Winter,Permanent,9,7.7,11,0,1,12,1,0.8201,1
W-09851,Agriculture,18-25,15+yr,Day,28,Full,Degree,Summer,Temporary,40,3.2,10,2,3,9,1,0.5214,0
W-09852,Chemical,26-35,1-3yr,Day,41,Full,Secondary,Autumn,Permanent,42,5.1,2,0,0,18,4,0.479,1
W-09853,Construction,36-45,3-7yr,Day,42,Full,Vocational,Spring,Permanent,10,5.9,4,0,0,36,3,0.5012,0
W-09854,Mining,36-45,7-15yr,Night,59,Full,Degree,Spring,Temporary,6,4.9,34,1,2,19,4,0.9481,1
W-09855,Transportation,26-35,3-7yr,Day,62,Full,Secondary,Summer,Permanent,10,1.0,1,0,2,9,3,0.3652,0
W-09856,Manufacturing,26-35,1-3yr,Day,39,Full,Vocational,Spring,Permanent,16,3.2,4,2,3,12,4,0.6369,0
W-09857,Construction,36-45,1-3yr,Day,39,Full,Secondary,Summer,Contractor,26,5.0,8,0,1,4,1,0.589,0
W-09858,Mining,36-45,7-15yr,Night,61,Full,Secondary,Autumn,Permanent,12,4.9,11,0,0,30,6,0.8143,1
W-09859,Manufacturing,46-55,<1yr,Day,49,Full,Vocational,Autumn,Temporary,13,2.6,21,0,2,8,1,0.6326,0
W-09860,Construction,46-55,15+yr,Evening,74,Partial,Vocational,Summer,Permanent,1,4.7,15,0,0,9,9,0.8974,1
W-09861,Transportation,26-35,<1yr,Day,44,Partial,Degree,Summer,Agency,10,1.6,1,1,1,28,3,0.6202,1
W-09862,Mining,55+,3-7yr,Day,53,Partial,Vocational,Summer,Contractor,11,5.9,1,2,3,6,5,0.97,1
W-09863,Chemical,46-55,3-7yr,Day,64,Full,Secondary,Summer,Agency,7,5.3,6,1,1,8,5,0.7634,0
W-09864,Transportation,26-35,3-7yr,Day,36,Full,Degree,Summer,Permanent,10,3.0,13,2,3,3,2,0.5291,1
W-09865,Agriculture,26-35,3-7yr,Evening,38,Full,Secondary,Summer,Agency,10,1.2,13,0,1,8,1,0.4805,1
W-09866,Construction,26-35,7-15yr,Day,49,Partial,Vocational,Spring,Permanent,25,3.7,4,0,0,10,2,0.5339,1
W-09867,Manufacturing,26-35,7-15yr,Day,45,Full,Vocational,Summer,Contractor,16,3.4,5,0,2,13,1,0.313,0
W-09868,Construction,46-55,7-15yr,Day,47,Partial,Primary,Summer,Permanent,14,5.9,3,0,1,51,2,0.6569,1
W-09869,Chemical,46-55,<1yr,Day,39,Partial,Secondary,Spring,Agency,6,4.4,12,0,0,10,0,0.844,1
W-09870,Construction,46-55,<1yr,Day,45,None,Vocational,Spring,Permanent,1,6.9,6,3,6,16,1,0.97,1
W-09871,Manufacturing,26-35,<1yr,Day,43,None,Degree,Winter,Temporary,0,4.1,10,2,4,6,1,0.97,1
W-09872,Mining,36-45,1-3yr,Day,50,Partial,Vocational,Autumn,Agency,3,6.1,26,0,0,24,1,0.97,1
W-09873,Construction,26-35,7-15yr,Day,53,Full,Vocational,Winter,Temporary,45,5.5,5,0,0,7,5,0.6168,1
W-09874,Construction,18-25,3-7yr,Rotating,36,None,Vocational,Spring,Contractor,2,5.3,7,2,4,50,3,0.97,1
W-09875,Mining,36-45,7-15yr,Night,60,Partial,Vocational,Summer,Temporary,5,5.6,12,1,2,28,6,0.97,0
W-09876,Construction,18-25,1-3yr,Day,46,Partial,Vocational,Autumn,Agency,5,5.3,4,1,2,10,1,0.97,1
W-09877,Construction,36-45,3-7yr,Evening,53,Full,Primary,Summer,Contractor,11,7.1,7,0,0,16,7,0.6267,0
W-09878,Manufacturing,36-45,15+yr,Rotating,47,Full,Degree,Summer,Permanent,8,4.2,4,1,1,7,2,0.3879,1
W-09879,Agriculture,46-55,15+yr,Evening,54,Partial,Vocational,Winter,Permanent,2,2.3,6,0,2,3,3,0.5845,0
W-09880,Mining,18-25,15+yr,Night,57,Full,Secondary,Spring,Contractor,19,5.6,4,2,3,6,4,0.97,1
W-09881,Manufacturing,46-55,7-15yr,Night,53,Full,Secondary,Autumn,Permanent,6,2.1,6,0,0,18,3,0.4113,0
W-09882,Mining,55+,7-15yr,Rotating,49,Full,Primary,Winter,Permanent,21,5.0,19,1,1,6,0,0.7146,1
W-09883,Manufacturing,46-55,15+yr,Day,50,Full,Secondary,Spring,Contractor,8,1.6,6,1,1,30,2,0.3493,0
W-09884,Chemical,46-55,7-15yr,Day,61,Full,Secondary,Summer,Permanent,24,7.7,4,0,0,11,4,0.5308,1
W-09885,Construction,36-45,15+yr,Day,54,Full,Vocational,Winter,Permanent,11,4.7,12,0,1,10,5,0.4372,0
W-09886,Agriculture,26-35,<1yr,Evening,51,Full,Vocational,Autumn,Contractor,7,4.4,19,0,0,13,7,0.883,1
W-09887,Transportation,46-55,15+yr,Evening,41,Full,Degree,Summer,Contractor,23,2.6,4,1,1,7,3,0.289,0
W-09888,Transportation,46-55,3-7yr,Day,41,Full,Secondary,Autumn,Permanent,13,3.1,7,0,0,10,1,0.2349,0
W-09889,Construction,36-45,<1yr,Day,40,None,Vocational,Summer,Permanent,0,5.5,10,4,8,19,2,0.97,1
W-09890,Manufacturing,46-55,1-3yr,Night,40,Full,Degree,Autumn,Permanent,17,5.2,12,1,1,9,2,0.6878,0
W-09891,Agriculture,26-35,7-15yr,Day,52,Partial,Vocational,Spring,Contractor,11,3.7,3,0,0,39,5,0.4794,1
W-09892,Construction,18-25,3-7yr,Evening,47,Full,Secondary,Spring,Permanent,17,4.4,35,1,2,6,3,0.8139,1
W-09893,Transportation,36-45,15+yr,Night,52,Full,Vocational,Spring,Permanent,9,2.0,0,0,0,5,4,0.2907,0
W-09894,Agriculture,26-35,<1yr,Day,33,Full,Degree,Spring,Agency,6,2.5,12,1,2,13,4,0.7281,1
W-09895,Agriculture,26-35,3-7yr,Day,39,None,Degree,Spring,Temporary,12,3.2,0,3,6,7,5,0.97,1
W-09896,Construction,18-25,1-3yr,Rotating,47,Full,Primary,Autumn,Contractor,6,8.7,4,2,3,18,1,0.97,1
W-09897,Agriculture,26-35,3-7yr,Day,36,Full,Vocational,Winter,Permanent,10,4.7,4,1,1,15,2,0.4827,1
W-09898,Agriculture,46-55,3-7yr,Night,40,Partial,Vocational,Spring,Permanent,4,3.5,6,0,0,9,2,0.5347,1
W-09899,Transportation,36-45,7-15yr,Night,42,Partial,Primary,Spring,Permanent,3,4.6,5,2,4,9,3,0.7493,1
W-09900,Construction,18-25,<1yr,Evening,50,Partial,Secondary,Autumn,Temporary,5,4.6,4,1,2,2,3,0.97,1
W-09901,Construction,36-45,<1yr,Evening,25,Full,Primary,Spring,Permanent,23,6.7,14,0,0,9,3,0.6829,1
W-09902,Manufacturing,26-35,<1yr,Day,44,Partial,Secondary,Autumn,Permanent,17,3.9,22,0,0,16,0,0.6957,0
W-09903,Construction,36-45,7-15yr,Night,62,None,Secondary,Autumn,Agency,0,6.7,15,3,5,26,4,0.97,1
W-09904,Mining,26-35,1-3yr,Day,54,Partial,Vocational,Spring,Permanent,19,6.4,11,0,0,5,5,0.97,1
W-09905,Chemical,55+,3-7yr,Evening,54,Full,Vocational,Winter,Temporary,7,3.6,5,2,4,51,4,0.8026,1
W-09906,Manufacturing,18-25,3-7yr,Day,43,Full,Degree,Spring,Temporary,25,3.7,6,1,1,17,3,0.5221,0
W-09907,Transportation,36-45,7-15yr,Rotating,64,Full,Secondary,Winter,Permanent,10,3.8,4,1,1,87,5,0.4801,0
W-09908,Construction,46-55,<1yr,Rotating,44,Partial,Primary,Summer,Temporary,0,6.4,4,2,3,3,1,0.97,1
W-09909,Construction,55+,<1yr,Night,53,Full,Primary,Spring,Permanent,39,4.9,6,0,0,13,5,0.7481,1
W-09910,Construction,18-25,7-15yr,Day,50,Full,Degree,Spring,Permanent,19,5.4,3,1,2,17,2,0.6412,1
W-09911,Manufacturing,36-45,15+yr,Day,37,Full,Degree,Autumn,Permanent,12,4.8,5,1,2,16,3,0.3186,0
W-09912,Chemical,18-25,7-15yr,Evening,30,Full,Secondary,Summer,Contractor,7,5.7,17,1,1,6,2,0.7904,1
W-09913,Construction,36-45,1-3yr,Night,57,Full,Primary,Winter,Agency,6,5.8,6,1,1,10,3,0.9698,1
W-09914,Agriculture,18-25,3-7yr,Evening,38,Full,Degree,Spring,Permanent,21,3.6,9,2,3,4,2,0.6516,1
W-09915,Manufacturing,46-55,15+yr,Evening,45,None,Vocational,Autumn,Agency,30,3.0,2,1,2,5,2,0.6563,1
W-09916,Chemical,18-25,3-7yr,Night,53,Partial,Vocational,Spring,Agency,25,5.0,11,1,1,8,3,0.97,1
W-09917,Construction,36-45,3-7yr,Day,45,Full,Vocational,Winter,Permanent,13,4.7,0,1,2,14,3,0.5509,1
W-09918,Construction,36-45,3-7yr,Night,55,Full,Vocational,Autumn,Permanent,10,3.9,4,1,2,15,5,0.7703,1
W-09919,Construction,55+,15+yr,Day,49,Full,Secondary,Winter,Permanent,7,6.7,6,0,0,24,4,0.4722,1
W-09920,Manufacturing,36-45,7-15yr,Day,50,Partial,Secondary,Summer,Permanent,4,2.4,2,1,1,4,1,0.3778,0
W-09921,Construction,26-35,7-15yr,Night,52,Full,Primary,Spring,Permanent,26,6.4,1,0,1,38,4,0.7533,0
W-09922,Transportation,26-35,1-3yr,Rotating,37,None,Vocational,Autumn,Temporary,11,2.1,5,1,3,19,1,0.8139,1
W-09923,Agriculture,18-25,3-7yr,Evening,46,Partial,Degree,Summer,Temporary,33,4.3,27,4,8,12,1,0.97,1
W-09924,Agriculture,46-55,1-3yr,Evening,49,None,Secondary,Spring,Temporary,0,1.7,6,2,5,13,5,0.97,0
W-09925,Mining,36-45,1-3yr,Night,68,Full,Degree,Winter,Permanent,8,6.5,9,0,0,7,6,0.9605,1
W-09926,Construction,36-45,15+yr,Rotating,52,Partial,Vocational,Autumn,Permanent,10,5.4,5,2,4,20,5,0.8556,1
W-09927,Manufacturing,18-25,3-7yr,Rotating,47,Full,Secondary,Winter,Permanent,20,4.3,8,1,1,4,1,0.6494,1
W-09928,Chemical,46-55,1-3yr,Day,51,Full,Vocational,Winter,Temporary,11,3.6,28,1,1,17,5,0.77,0
W-09929,Transportation,36-45,15+yr,Evening,40,Partial,Secondary,Spring,Permanent,11,5.9,4,1,2,25,0,0.4514,0
W-09930,Transportation,55+,1-3yr,Night,61,Full,Secondary,Winter,Permanent,23,1.0,4,1,1,13,5,0.5711,1
W-09931,Transportation,36-45,7-15yr,Evening,45,Full,Secondary,Winter,Permanent,20,3.1,26,1,2,12,1,0.3726,0
W-09932,Construction,26-35,7-15yr,Evening,44,Full,Primary,Summer,Temporary,8,4.2,14,0,1,2,2,0.6155,1
W-09933,Construction,26-35,15+yr,Evening,34,Full,Degree,Spring,Contractor,16,6.4,3,0,0,17,1,0.5318,0
W-09934,Construction,18-25,7-15yr,Day,42,Partial,Degree,Spring,Contractor,9,4.3,8,2,4,3,2,0.9302,1
W-09935,Manufacturing,46-55,7-15yr,Day,45,Partial,Vocational,Spring,Contractor,11,3.1,15,0,1,21,2,0.4015,1
W-09936,Construction,36-45,1-3yr,Day,59,Partial,Vocational,Spring,Contractor,7,5.1,7,0,2,14,6,0.8341,1
W-09937,Manufacturing,26-35,3-7yr,Evening,42,None,Vocational,Spring,Permanent,6,3.3,11,3,6,17,0,0.9674,1
W-09938,Agriculture,18-25,15+yr,Day,45,Full,Vocational,Summer,Agency,12,3.3,2,2,3,17,1,0.6211,0
W-09939,Transportation,18-25,<1yr,Rotating,54,Full,Secondary,Winter,Permanent,28,4.4,6,1,1,18,7,0.7005,1
W-09940,Transportation,46-55,7-15yr,Day,39,Full,Secondary,Autumn,Temporary,9,1.6,7,0,0,15,3,0.1951,0
W-09941,Chemical,26-35,1-3yr,Day,42,Full,Vocational,Autumn,Permanent,7,6.0,4,0,0,6,1,0.5811,1
W-09942,Construction,26-35,1-3yr,Rotating,59,Partial,Vocational,Spring,Temporary,2,4.3,13,0,0,16,8,0.97,1
W-09943,Construction,26-35,1-3yr,Evening,33,Partial,Degree,Spring,Permanent,14,3.0,1,1,1,18,2,0.8744,1
W-09944,Agriculture,26-35,<1yr,Day,40,Full,Secondary,Summer,Temporary,10,4.4,3,0,0,22,1,0.6152,0
W-09945,Manufacturing,36-45,15+yr,Rotating,51,None,Vocational,Summer,Permanent,0,2.5,9,1,1,9,4,0.8246,1
W-09946,Construction,46-55,7-15yr,Night,53,Partial,Primary,Winter,Permanent,3,3.8,9,0,0,14,4,0.852,1
W-09947,Manufacturing,26-35,3-7yr,Evening,67,Full,Degree,Spring,Contractor,6,4.5,2,1,1,9,4,0.6961,1
W-09948,Construction,36-45,7-15yr,Rotating,50,Full,Vocational,Autumn,Permanent,42,3.2,4,0,0,22,0,0.4644,0
W-09949,Mining,26-35,3-7yr,Day,41,None,Vocational,Summer,Agency,1,5.0,5,1,2,6,3,0.97,1
W-09950,Manufacturing,55+,7-15yr,Day,42,Full,Vocational,Autumn,Permanent,18,4.3,5,0,0,10,3,0.2285,0
W-09951,Mining,26-35,7-15yr,Night,59,None,Vocational,Winter,Temporary,11,4.5,6,1,1,13,6,0.97,1
W-09952,Agriculture,18-25,1-3yr,Day,40,Full,Secondary,Summer,Agency,11,2.2,3,3,7,22,2,0.8024,1
W-09953,Manufacturing,36-45,3-7yr,Rotating,47,Full,Degree,Autumn,Permanent,30,3.6,4,0,0,55,0,0.3718,0
W-09954,Construction,18-25,3-7yr,Day,53,Partial,Vocational,Summer,Permanent,14,4.5,5,2,4,32,8,0.97,1
W-09955,Construction,18-25,15+yr,Day,43,Full,Secondary,Summer,Agency,6,5.4,6,1,1,6,0,0.7504,1
W-09956,Manufacturing,36-45,7-15yr,Day,50,Partial,Degree,Winter,Permanent,20,2.9,1,1,3,11,0,0.4003,0
W-09957,Transportation,46-55,15+yr,Night,37,Partial,Secondary,Spring,Temporary,2,1.7,6,0,0,19,3,0.5472,1
W-09958,Transportation,36-45,7-15yr,Day,38,None,Secondary,Summer,Agency,2,3.6,2,2,3,12,1,0.8657,1
W-09959,Agriculture,36-45,3-7yr,Day,41,Partial,Secondary,Winter,Permanent,55,4.8,16,1,1,22,4,0.5276,1
W-09960,Construction,36-45,15+yr,Rotating,37,Full,Degree,Winter,Temporary,9,4.4,9,2,4,12,1,0.7585,1
W-09961,Mining,36-45,3-7yr,Rotating,39,Full,Secondary,Autumn,Contractor,38,7.9,1,3,5,17,2,0.9413,1
W-09962,Mining,36-45,3-7yr,Day,40,Full,Degree,Summer,Permanent,23,7.7,9,1,4,33,1,0.7078,1
W-09963,Manufacturing,36-45,7-15yr,Evening,62,None,Vocational,Winter,Temporary,11,6.5,2,1,1,26,3,0.8133,0
W-09964,Mining,26-35,<1yr,Evening,49,Full,Secondary,Spring,Contractor,62,5.5,0,0,1,16,2,0.8299,1
W-09965,Manufacturing,26-35,1-3yr,Rotating,55,Partial,Vocational,Summer,Permanent,27,3.4,20,0,0,9,5,0.7271,1
W-09966,Mining,26-35,3-7yr,Evening,51,Full,Degree,Spring,Permanent,28,5.3,10,2,3,5,4,0.9155,1
W-09967,Agriculture,26-35,3-7yr,Night,31,Full,Vocational,Spring,Permanent,6,4.3,8,0,0,18,1,0.58,1
W-09968,Construction,46-55,15+yr,Rotating,50,Full,Secondary,Autumn,Agency,11,3.8,0,0,0,19,2,0.6121,1
W-09969,Transportation,26-35,15+yr,Evening,41,Partial,Secondary,Spring,Permanent,4,2.7,16,0,0,9,0,0.4544,0
W-09970,Construction,18-25,3-7yr,Day,33,Full,Secondary,Autumn,Permanent,6,6.2,8,1,2,20,1,0.8044,1
